id,year,table_type,item,value_raw,source_file,extracted_at
130,2015,balance_sheet,4. 장기충당부채,"[""18"", ""457,290"", """", ""437,974"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
131,2015,balance_sheet,5. 기타비유동부채,"["""", ""3,337"", """", ""3,827"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
132,2015,balance_sheet,부 채 총 계,"["""", """", ""32,541,375"", """", ""31,383,508""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
133,2015,balance_sheet,자 본,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
134,2015,balance_sheet,Ⅰ. 자본금,"[""20"", """", ""897,514"", """", ""897,514""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
135,2015,balance_sheet,1. 우선주자본금,"["""", ""119,467"", """", ""119,467"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
136,2015,balance_sheet,2. 보통주자본금,"["""", ""778,047"", """", ""778,047"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
137,2015,balance_sheet,Ⅱ. 주식발행초과금,"["""", """", ""4,403,893"", """", ""4,403,893""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
138,2015,balance_sheet,Ⅲ. 이익잉여금,"[""21"", """", ""143,629,177"", """", ""134,464,189""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
139,2015,balance_sheet,Ⅳ. 기타자본항목,"[""23"", """", ""(12,526,126)"", """", ""(7,113,271)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
140,2015,balance_sheet,Ⅴ. 매각예정분류기타자본항목,"[""34"", """", ""23,797"", """", ""24,750""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
141,2015,balance_sheet,자 본 총 계,"["""", """", ""136,428,255"", """", ""132,677,075""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
142,2015,balance_sheet,부채와자본총계,"["""", """", ""168,969,630"", """", ""164,060,583""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
143,2015,income_statement,1. 당기법인세,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
144,2015,income_statement,기간손익에 대한 당기법인세,"[""3,209,758"", ""3,940,377""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
145,2015,income_statement,당기에 인식한 조정사항,"[""6,975"", ""14,830""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
146,2015,income_statement,2. 이연법인세,"["""", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
147,2015,income_statement,세액공제의 이월로 인한 이연법인세변동액,"[""220,393"", ""634,775""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
148,2015,income_statement,일시적차이로 인한 이연법인세변동액,"[""(1,322,544)"", ""(1,896,868)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
149,2015,income_statement,3. 자본에 직접 부가되는 법인세부담액,"[""(434)"", ""(4,254)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
150,2015,income_statement,법인세비용,"[""2,114,148"", ""2,688,860""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
151,2015,cash_flow,Ⅰ. 영업활동 현금흐름,"["""", """", ""19,287,521"", """", ""18,653,817""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
152,2015,cash_flow,1. 영업에서 창출된 현금흐름,"["""", ""19,756,969"", """", ""20,854,601"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
153,2015,cash_flow,가. 당기순이익,"["""", ""12,238,469"", """", ""14,591,781"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
154,2015,cash_flow,나. 조정,"[""31"", ""13,087,462"", """", ""10,894,724"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
155,2015,cash_flow,다. 영업활동으로 인한 자산부채의 변동,"[""31"", ""(5,568,962)"", """", ""(4,631,904)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
156,2015,cash_flow,2. 이자의 수취,"["""", ""890,456"", """", ""854,946"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
157,2015,cash_flow,3. 이자의 지급,"["""", ""(153,195)"", """", ""(91,827)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
158,2015,cash_flow,4. 배당금 수입,"["""", ""1,914,856"", """", ""1,505,107"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
159,2015,cash_flow,5. 법인세 납부액,"["""", ""(3,121,565)"", """", ""(4,469,010)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
160,2015,cash_flow,Ⅱ. 투자활동 현금흐름,"["""", """", ""(14,003,962)"", """", ""(15,951,220)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
161,2015,cash_flow,1. 단기금융상품의 순(증가)감소,"["""", ""(2,309,495)"", """", ""2,709,251"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
162,2015,cash_flow,2. 단기매도가능금융자산의 처분,"["""", ""2,143,384"", """", ""1,954,156"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
163,2015,cash_flow,3. 단기매도가능금융자산의 취득,"["""", ""-"", """", ""(1,518,343)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
164,2015,cash_flow,4. 장기금융상품의 처분,"["""", ""1,700,000"", """", ""-"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
165,2015,cash_flow,5. 장기금융상품의 취득,"["""", ""-"", """", ""(2,400,000)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
166,2015,cash_flow,6. 장기매도가능금융자산의 처분,"["""", ""78,885"", """", ""18,729"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
167,2015,cash_flow,7. 장기매도가능금융자산의 취득,"["""", ""(17,303)"", """", ""(3,673,800)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
168,2015,cash_flow,"8. 종속기업, 관계기업 및 공동기업 투자의 처분","["""", ""311,310"", """", ""21,411"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
169,2015,cash_flow,"9. 종속기업, 관계기업 및 공동기업 투자의 취득","["""", ""(2,334,935)"", """", ""(1,236,303)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
170,2015,cash_flow,10. 유형자산의 처분,"["""", ""473,836"", """", ""195,588"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
171,2015,cash_flow,11. 유형자산의 취득,"["""", ""(12,887,965)"", """", ""(10,867,797)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
172,2015,cash_flow,12. 무형자산의 처분,"["""", ""990"", """", ""5,176"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
173,2015,cash_flow,13. 무형자산의 취득,"["""", ""(1,365,674)"", """", ""(1,254,109)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
174,2015,cash_flow,14. 현금의 기타유입,"["""", ""203,005"", """", ""94,821"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
175,2015,cash_flow,Ⅲ. 재무활동 현금흐름,"["""", """", ""(3,854,887)"", """", ""(3,089,586)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
176,2015,cash_flow,1. 단기차입금의 순증가,"["""", ""4,236,095"", """", ""170,576"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
177,2015,cash_flow,2. 자기주식의 취득,"["""", ""(5,015,112)"", """", ""(1,125,322)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
178,2015,cash_flow,3. 자기주식의 처분,"["""", ""3,034"", """", ""27,582"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
179,2015,cash_flow,4. 사채의 상환,"["""", ""(5,496)"", """", ""(5,274)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
180,2015,cash_flow,5. 배당금의 지급,"["""", ""(3,073,408)"", """", ""(2,157,148)"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
181,2015,cash_flow,Ⅳ. 외화환산으로 인한 현금의 변동,"["""", """", ""(9,030)"", """", ""-""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
182,2015,cash_flow,Ⅴ. 현금및현금성자산의 증가(감소) (Ⅰ+Ⅱ+Ⅲ),"["""", """", ""1,419,642"", """", ""(386,989)""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
183,2015,cash_flow,Ⅵ. 기초의 현금및현금성자산,"["""", """", ""1,643,318"", """", ""2,030,307""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
184,2015,cash_flow,Ⅶ. 기말의 현금및현금성자산,"["""", """", ""3,062,960"", """", ""1,643,318""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2015.htm,2026-03-31T07:17:32.016402+00:00
185,2016,balance_sheet,자 산,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
186,2016,balance_sheet,Ⅰ. 유 동 자 산,"["""", """", ""69,981,128"", """", ""67,002,055""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
187,2016,balance_sheet,1. 현금및현금성자산,"[""4, 6, 7, 31"", ""3,778,371"", """", ""3,062,960"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
188,2016,balance_sheet,2. 단기금융상품,"[""5, 6, 7, 31"", ""30,170,656"", """", ""27,763,589"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
189,2016,balance_sheet,3. 단기매도가능금융자산,"[""6, 9, 31"", ""-"", """", ""3,021,210"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
190,2016,balance_sheet,4. 매출채권,"[""6, 7, 10, 31"", ""23,514,012"", """", ""20,251,464"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
191,2016,balance_sheet,5. 미수금,"[""10"", ""2,319,782"", """", ""2,314,823"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
192,2016,balance_sheet,6. 선급금,"["""", ""814,300"", """", ""1,105,216"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
193,2016,balance_sheet,7. 선급비용,"["""", ""2,375,520"", """", ""1,980,305"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
194,2016,balance_sheet,8. 재고자산,"[""11"", ""5,981,634"", """", ""6,578,112"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
195,2016,balance_sheet,9. 기타유동자산,"["""", ""743,163"", """", ""847,303"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
196,2016,balance_sheet,10. 매각예정분류자산,"[""33"", ""283,690"", """", ""77,073"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
197,2016,balance_sheet,Ⅱ. 비 유 동 자 산,"["""", """", ""104,821,831"", """", ""101,967,575""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
198,2016,balance_sheet,1. 장기매도가능금융자산,"[""6, 9, 31"", ""913,989"", """", ""3,205,283"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
199,2016,balance_sheet,"2. 종속기업, 관계기업 및 공동기업 투자","[""12"", ""48,743,079"", """", ""44,107,398"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
200,2016,balance_sheet,3. 유형자산,"[""13"", ""47,228,830"", """", ""45,148,629"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
201,2016,balance_sheet,4. 무형자산,"[""14"", ""2,891,844"", """", ""3,407,229"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
202,2016,balance_sheet,5. 장기선급비용,"["""", ""3,507,399"", """", ""3,845,119"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
203,2016,balance_sheet,6. 순확정급여자산,"[""17"", ""557,091"", """", ""56,174"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
204,2016,balance_sheet,7. 이연법인세자산,"[""28"", ""110,239"", """", ""865,903"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
205,2016,balance_sheet,8. 기타비유동자산,"["""", ""869,360"", """", ""1,331,840"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
206,2016,balance_sheet,자 산 총 계,"["""", """", ""174,802,959"", """", ""168,969,630""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
207,2016,balance_sheet,부 채,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
208,2016,balance_sheet,Ⅰ. 유 동 부 채,"["""", """", ""34,076,122"", """", ""29,630,488""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
209,2016,balance_sheet,1. 매입채무,"[""6, 31"", ""6,162,650"", """", ""3,887,983"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
210,2016,balance_sheet,2. 단기차입금,"[""6, 8, 15, 31"", ""9,061,167"", """", ""7,127,527"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
211,2016,balance_sheet,3. 미지급금,"[""6, 31"", ""7,635,740"", """", ""5,952,236"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
212,2016,balance_sheet,4. 선수금,"["""", ""200,445"", """", ""160,990"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
213,2016,balance_sheet,5. 예수금,"["""", ""389,528"", """", ""341,806"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
214,2016,balance_sheet,6. 미지급비용,"["""", ""6,284,646"", """", ""6,126,350"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
215,2016,balance_sheet,7. 미지급법인세,"["""", ""2,055,829"", """", ""1,802,344"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
216,2016,balance_sheet,8. 유동성장기부채,"[""6, 16, 31"", ""5,854"", """", ""5,666"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
217,2016,balance_sheet,9. 충당부채,"[""18"", ""2,221,717"", """", ""4,207,745"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
218,2016,balance_sheet,10. 기타유동부채,"["""", ""58,546"", """", ""17,841"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
219,2016,balance_sheet,Ⅱ. 비 유 동 부 채,"["""", """", ""3,180,075"", """", ""2,910,887""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
220,2016,balance_sheet,1. 사채,"[""6, 16, 31"", ""58,542"", """", ""62,326"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
221,2016,balance_sheet,2. 장기미지급금,"[""6, 31"", ""2,808,460"", """", ""2,387,934"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
222,2016,balance_sheet,3. 장기충당부채,"[""18"", ""312,467"", """", ""457,290"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
223,2016,balance_sheet,4. 기타비유동부채,"["""", ""606"", """", ""3,337"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
224,2016,balance_sheet,부 채 총 계,"["""", """", ""37,256,197"", """", ""32,541,375""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
225,2016,balance_sheet,자 본,"["""", """", """", """", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
226,2016,balance_sheet,Ⅰ. 자본금,"[""20"", """", ""897,514"", """", ""897,514""]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
227,2016,balance_sheet,1. 우선주자본금,"["""", ""119,467"", """", ""119,467"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
228,2016,balance_sheet,2. 보통주자본금,"["""", ""778,047"", """", ""778,047"", """"]",/Users/june_kim/samsung_audit_nlp/data/raw/감사보고서_2016.htm,2026-03-31T07:17:32.223296+00:00
